source,reporting,partner,flow,unit,currency,year,export_import,special_general,species_bullions,transport_type,statistical_period,partner_sum,world_trade_type,notes,
TC-BL_1920_1919_298-299,Belgique,Congo belge,59378,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Aden,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Algérie,2432,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Antilles britanniques,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Antilles des Etats-Unis d'Amérique,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Antilles françaises,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Antilles néerlandaises,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Arabie,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Argentine,211210,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Australie,42548,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Autriche,425,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Bolivie,5,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Brésil,98826,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Bulgarie,,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Canada,67402,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Canaries,344,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Ceylan,8122,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Chili,18339,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Chine,8849,1000,Francs,1919,Imp,,,,,,
TC-BL_1920_1919_298-299,Belgique,Chypre,,1000,Francs,1919,Imp,,,,,,
